"dir","folder","X","frame_number","sequence_id","sequence_id_original","type","distance","number_of_points","image_name","file_last_mod_date","DateTimeOriginal","ImageWidth","ImageHeight","pair_id","hb","ht","length","xb","yb","xt","yt","xg","yg","pixlen","pdl","mpdl","err"
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",19,8,231,18,"cal",4.5,1,"IMG_0094.JPG",NA,"2019:11:20 12:01:57",1000,750,"H5R0_01/IMG_0094.JPG",0.1,0.9,0.8,59.93741147,523.7068554,64.47049486,284.9644636,59.37077604625,553.549654375,238.785423523726,1343.16800732096,1333.3333332,0.00734893589155567
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",21,9,233,20,"cal",6,1,"IMG_0106.JPG",NA,"2019:11:20 12:02:08",1000,750,"H5R0_01/IMG_0106.JPG",0.1,0.9,0.8,74.67892256,458.1413991,71.51251906,276.7163517,75.0747229975,480.819530025,181.452676847758,1360.89507635819,1333.3333332,0.0204605552951662
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",23,10,235,22,"cal",6,1,"IMG_0114.JPG",NA,"2019:11:20 12:02:15",1000,750,"H5R0_01/IMG_0114.JPG",0.1,0.9,0.8,529.6025333,468.2405291,526.989143,298.7434988,529.9292070875,489.4276578875,169.517176384516,1271.37882288387,1333.3333332,-0.0475800735033871
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",25,11,237,24,"cal",6,1,"IMG_0121.JPG",NA,"2019:11:20 12:02:24",1000,750,"H5R0_01/IMG_0121.JPG",0.1,0.9,0.8,969.2745667,497.7155848,967.0345178,315.8982972,969.5545728125,520.44274575,181.831086146719,1363.73314610039,1333.3333332,0.0225438272404904
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",27,12,239,26,"cal",7.5,1,"IMG_0131.JPG",NA,"2019:11:20 12:02:38",1000,750,"H5R0_01/IMG_0131.JPG",0.1,0.9,0.8,958.7222142,475.2165302,960.0079264,329.2881996,958.561500175,493.457571525,145.933994420643,1368.13119769352,1333.3333332,0.0257636469967396
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",29,13,241,28,"cal",7.5,1,"IMG_0145.JPG",NA,"2019:11:20 12:02:55",1000,750,"H5R0_01/IMG_0145.JPG",0.1,0.9,0.8,57.52502843,434.2008667,57.52502843,288.9710324,57.52502843,452.3545959875,145.2298343,1361.5296965625,1333.3333332,0.0209267721927782
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",31,14,243,30,"cal",9,1,"IMG_0153.JPG",NA,"2019:11:20 12:03:07",1000,750,"H5R0_01/IMG_0153.JPG",0.2,0.9,0.7,51.88417457,401.4125173,49.1172062,295.804944,52.6747369614286,431.586109671429,105.643815021398,1358.27762170369,1333.3333332,0.0185353701351431
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",33,15,245,32,"cal",9,1,"IMG_0167.JPG",NA,"2019:11:20 12:03:22",1000,750,"H5R0_01/IMG_0167.JPG",0.3,0.9,0.6,513.2723573,411.1645919,512.2770917,324.6421196,513.7699901,454.42582805,86.5281963669578,1297.92294550437,1333.3333332,-0.0269168198502032
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",35,16,247,34,"cal",10,1,"IMG_0174.JPG",NA,"2019:11:20 12:03:29",1000,750,"H5R0_01/IMG_0174.JPG",0.3,0.9,0.6,961.9352465,419.2353277,961.5249986,340.8779935,962.14037045,458.4139948,78.3584081402242,1175.37612210336,1333.3333332,-0.126093872060232
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",37,17,249,36,"cal",10.5,1,"IMG_0183.JPG",NA,"2019:11:20 12:03:42",1000,750,"H5R0_01/IMG_0183.JPG",0.4,0.9,0.5,966.4174664,412.3293949,965.3918467,354.7716195,966.7105006,428.774473585714,57.5669124129988,863.503686194982,1333.3333332,-0.434439184856491
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",39,18,251,38,"cal",10.5,1,"IMG_0198.JPG",NA,"2019:11:20 12:03:59",1000,750,"H5R0_01/IMG_0198.JPG",0.2,0.9,0.7,503.2915039,416.8218193,504.1351634,328.9257493,503.050458328571,441.934982157143,87.90011878716,1318.5017818074,1333.3333332,-0.0111859941517284
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",41,19,253,40,"cal",10.5,1,"IMG_0207.JPG",NA,"2019:11:20 12:04:09",1000,750,"H5R0_01/IMG_0207.JPG",0.2,0.9,0.7,52.17541582,406.1241905,55.00103629,315.7043355,51.3680956857143,431.958434785714,90.4639945462365,1356.95991819355,1333.3333332,0.0175647709929082
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",43,20,255,42,"cal",12,1,"IMG_0212.JPG",NA,"2019:11:20 12:04:39",1000,750,"H5R0_01/IMG_0212.JPG",0.1,0.9,0.8,505.4012988,423.8692308,505.1032607,337.5003307,505.4385535625,434.6653433125,86.3694143270222,1295.54121490533,1333.3333332,-0.0287535379394384
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_01","H5R0_01",45,21,257,44,"cal",12,1,"IMG_0228_8.JPG",NA,"2019:11:20 12:04:55",1000,750,"H5R0_01/IMG_0228_8.JPG",0.2,0.9,0.7,835.0881097,419.9159599,834.611596,343.9131785,835.224256471429,441.6310403,76.0042751813506,1302.9304316803,1333.3333332,-0.0230661665167676
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",1,0,261,0,"cal",12,1,"8_links.JPG",NA,"2019:11:16 12:16:20",1000,750,"H5R0_03/8_links.JPG",0.1,0.9,0.8,21.96557281,441.0440938,29.73488766,350.6092689,20.99440845375,452.3484469125,90.7679448259796,1361.51917238969,1333.3333332,0.0209190424946997
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",3,1,263,2,"cal",12,1,"8_midden.JPG",NA,"2019:11:16 12:16:41",1000,750,"H5R0_03/8_midden.JPG",0.1,0.9,0.8,490.0265452,449.2891041,486.2003241,362.6574845,490.5048228375,460.11805655,86.716073956477,1300.74110934715,1333.3333332,-0.0247478862073103
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",5,2,265,4,"cal",13.5,1,"9_midden.JPG",NA,"2019:11:16 12:17:29",1000,750,"H5R0_03/9_midden.JPG",0.1,0.9,0.8,494.9384366,439.9227115,487.9617418,363.1273881,495.81052345,449.522126925,77.1115812731326,1301.25793398411,1333.3333332,-0.02435063422132
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",11,4,271,10,"cal",1.5,1,"IMG_0398.JPG",NA,"2019:11:16 12:12:25",1000,750,"H5R0_03/IMG_0398.JPG",0.4,0.9,0.5,46.70643176,665.7851185,21.70643176,260.229563,66.70643176,990.2295629,406.32537281951,1218.97611845853,1333.3333332,-0.0896708131368194
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",13,5,273,12,"cal",1.5,1,"IMG_0402.JPG",NA,"2019:11:16 12:12:28",1000,750,"H5R0_03/IMG_0402.JPG",0.3,0.9,0.6,527.2619873,715.7851185,528.3333249,223.6111111,526.7263185,961.8721222,492.175173413317,1230.43793353329,1333.3333332,-0.080311922812908
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",37,17,297,36,"cal",1.5,1,"IMG_0407.JPG",NA,"2019:11:16 12:12:33",1000,750,"H5R0_03/IMG_0407.JPG",0.3,0.9,0.6,915.2777778,693.0555556,880.5555556,179.1666667,932.6388889,950.00000005,515.060601142606,1287.65150285651,1333.3333332,-0.0348620535972831
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",15,6,275,14,"cal",3,1,"IMG_0415.JPG",NA,"2019:11:16 12:12:40",1000,750,"H5R0_03/IMG_0415.JPG",0.1,0.9,0.8,25.55554708,656.9444444,13.05554708,308.3333333,27.11804708,700.5208332875,348.835142699781,1308.13178512418,1333.3333332,-0.0190820712389906
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",17,7,277,16,"cal",3,1,"IMG_0420.JPG",NA,"2019:11:16 12:12:44",1000,750,"H5R0_03/IMG_0420.JPG",0.1,0.9,0.8,492.2859504,626.242618,458.6050523,294.7516738,496.4960626625,667.678986025,333.1976125116,1249.4910469185,1333.3333332,-0.0649457664159159
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",19,8,279,18,"cal",3,1,"IMG_0424.JPG",NA,"2019:11:16 12:12:50",1000,750,"H5R0_03/IMG_0424.JPG",0.1,0.9,0.8,900.0021119,609.4021689,889.8373038,263.0951166,901.2727129125,652.6905504375,346.456198957999,1299.2107460925,1333.3333332,-0.0259251106456739
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",21,9,281,20,"cal",4.5,1,"IMG_0435.JPG",NA,"2019:11:16 12:13:03",1000,750,"H5R0_03/IMG_0435.JPG",0.3,0.9,0.6,24.99405296,524.7077955,26.1898838,351.3627469,24.39613754,611.3803198,173.349173305021,1300.11879978766,1333.3333332,-0.0252264276075498
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",23,10,283,22,"cal",4.5,1,"IMG_0441.JPG",NA,"2019:11:16 12:13:13",1000,750,"H5R0_03/IMG_0441.JPG",0.1,0.9,0.8,503.1606341,559.6268261,492.6488824,334.2811505,504.4746030625,587.79503555,225.590714426421,1268.94776864862,1333.3333332,-0.0494940439239594
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",39,18,299,38,"cal",4.5,1,"IMG_0446.JPG",NA,"2019:11:16 12:13:18",1000,750,"H5R0_03/IMG_0446.JPG",0.1,0.9,0.8,913.6782352,548.7833269,897.9672323,315.6229348,915.6421105625,577.9283759125,233.689118395251,1314.50129097329,1333.3333332,-0.0142247250623072
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",25,11,285,24,"cal",6,1,"IMG_0459.JPG",NA,"2019:11:16 12:13:34",1000,750,"H5R0_03/IMG_0459.JPG",0.1,0.9,0.8,105.3505842,527.2271713,112.6552678,352.8887228,104.43749875,549.0194773625,174.491412476039,1308.68559357029,1333.3333332,-0.0186588025318249
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",27,12,287,26,"cal",6,1,"IMG_0464.JPG",NA,"2019:11:16 12:13:40",1000,750,"H5R0_03/IMG_0464.JPG",0.1,0.9,0.8,500.7774711,512.6178041,488.1160195,342.1751869,502.36015255,533.92313125,170.912252675473,1281.84189506605,1333.3333332,-0.0393840482402279
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",29,13,289,28,"cal",6,1,"IMG_0469.JPG",NA,"2019:11:16 12:13:45",1000,750,"H5R0_03/IMG_0469.JPG",0.2,0.9,0.7,898.6734053,492.6687454,889.3118687,336.0623359,901.348130042857,537.413433828571,156.885964521989,1344.73683875991,1333.3333332,0.00851626264375129
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",31,14,291,30,"cal",7.5,1,"IMG_0484.JPG",NA,"2019:11:16 12:14:20",1000,750,"H5R0_03/IMG_0484.JPG",0.1,0.9,0.8,503.4066073,490.2996572,504.5000218,352.6663326,503.2699304875,507.503822775,137.637667793805,1290.35313556692,1333.3333332,-0.0327661429389958
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",41,19,301,40,"cal",9,1,"IMG_0528.JPG",NA,"2019:11:16 12:15:21",1000,750,"H5R0_03/IMG_0528.JPG",0.2,0.9,0.7,495.2341086,458.2168332,480.1391985,357.8805635,499.546940057143,486.884338828571,101.465379949213,1304.55488506131,1333.3333332,-0.0218201740037893
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",33,15,293,32,"cal",10.5,1,"IMG_0540.JPG",NA,"2019:11:16 12:15:46",1000,750,"H5R0_03/IMG_0540.JPG",0.2,0.9,0.7,5.20859878,451.2632211,15.37584829,360.8281396,3.93769259125,462.5676062875,91.0048181609647,1194.43823836266,1333.3333332,-0.110006090917227
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_03","H5R0_03",35,16,295,34,"cal",10.5,1,"IMG_0549.JPG",NA,"2019:11:16 12:15:59",1000,750,"H5R0_03/IMG_0549.JPG",0.1,0.9,0.8,492.3974831,456.5155582,487.9979235,359.5317121,492.94742805,468.6385389625,97.0835852707472,1274.22205667856,1333.3333332,-0.0453462315843072
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",3,1,305,2,"cal",1.5,1,"IMG_0384.JPG",NA,"2019:11:29 13:27:01",1000,750,"H5R0_04/IMG_0384.JPG",0.5,0.9,0.4,912.5,700,911.6667006,345.8333333,913.54162425,1142.708333375,354.167647010959,1328.12867629109,1333.3333332,-0.00391113119402568
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",45,24,347,44,"cal",1.5,1,"IMG_0387.JPG",NA,"2019:11:29 13:27:06",1000,750,"H5R0_04/IMG_0387.JPG",0.5,0.9,0.4,513.8888889,700,531.9444444,350,491.319444525,1137.5,350.465409255198,1314.24528470699,1333.3333332,-0.014419499461232
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",47,25,349,46,"cal",1.5,1,"IMG_0394.JPG",NA,"2019:11:29 13:27:13",1000,750,"H5R0_04/IMG_0394.JPG",0.5,0.9,0.4,80.55555556,723.6111111,90.83332486,363.8888889,67.708343935,1173.26388885,359.869017402569,1349.50881525963,1333.3333332,0.0120586133441046
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",5,2,307,4,"cal",3,1,"IMG_0402.JPG",NA,"2019:11:29 13:27:21",1000,750,"H5R0_04/IMG_0402.JPG",0.3,0.9,0.6,876.7442808,686.3846255,875.1491595,415.1646372,877.54184145,821.99461965,271.224678938724,1356.12339469362,1333.3333332,0.0169481120628538
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",7,3,309,6,"cal",3,1,"IMG_0407.JPG",NA,"2019:11:29 13:27:31",1000,750,"H5R0_04/IMG_0407.JPG",0.2,0.9,0.7,462.3232455,717.8349851,462.3232455,401.7812545,462.3232455,808.136050985714,316.0537306,1354.51598828571,1333.3333332,0.0157621139500753
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",9,4,311,8,"cal",3,1,"IMG_0412.JPG",NA,"2019:11:29 13:27:35",1000,750,"H5R0_04/IMG_0412.JPG",0.2,0.9,0.7,55.51930894,705.1093486,50.37185404,393.173582,56.99001034,794.233853342857,311.978234459196,1337.0495762537,1333.3333332,0.00278330530024012
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",11,5,313,10,"cal",4.5,1,"IMG_0420.JPG",NA,"2019:11:29 13:27:44",1000,750,"H5R0_04/IMG_0420.JPG",0.1,0.9,0.8,34.42064173,631.9137196,39.19711654,391.2382388,33.82358237875,661.9981547,240.72287338332,1354.06616278117,1333.3333332,0.0154299656277514
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",13,6,315,12,"cal",4.5,1,"IMG_0430.JPG",NA,"2019:11:29 13:27:52",1000,750,"H5R0_04/IMG_0430.JPG",0.1,0.9,0.8,473.5034608,640.2996166,479.7078638,407.1923484,472.727910425,669.438025125,233.189822042586,1311.69274898955,1333.3333332,-0.016363594476905
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",15,7,317,14,"cal",4.5,1,"IMG_0435.JPG",NA,"2019:11:29 13:27:59",1000,750,"H5R0_04/IMG_0435.JPG",0.1,0.9,0.8,869.1259709,662.5084705,866.498033,424.0231054,869.4544631375,692.3191411375,238.499843657153,1341.56162057149,1333.3333332,0.006152251559184
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",49,26,351,48,"cal",6,1,"IMG_0443.JPG",NA,"2019:11:29 13:28:19",1000,750,"H5R0_04/IMG_0443.JPG",0.1,0.9,0.8,472.5571524,578.4108749,485.1909302,404.7866707,470.977930175,600.113900425,174.083246251852,1305.62434688889,1333.3333332,-0.0210007192519215
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",17,8,319,16,"cal",6,1,"IMG_0451.JPG",NA,"2019:11:29 13:28:29",1000,750,"H5R0_04/IMG_0451.JPG",0.2,0.9,0.7,80.19817123,549.7971788,87.21182957,392.8266343,78.1942688471429,594.6459058,157.127156290492,1346.80419677565,1333.3333332,0.0100524520571797
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",19,9,321,18,"cal",7.5,1,"IMG_0461.JPG",NA,"2019:11:29 13:28:43",1000,750,"H5R0_04/IMG_0461.JPG",0.2,0.9,0.7,60.41766735,522.1388578,62.162148,396.0164546,59.9192443071429,558.173830142857,126.134467143924,1351.44071939918,1333.3333332,0.0134891506008888
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",21,10,323,20,"cal",7.5,1,"IMG_0470.JPG",NA,"2019:11:29 13:28:52",1000,750,"H5R0_04/IMG_0470.JPG",0.1,0.9,0.8,461.0343333,543.3008386,462.6468257,403.7056727,460.83277175,560.7502343375,139.60447870462,1308.79198785581,1333.3333332,-0.0185775072524856
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",23,11,325,22,"cal",9,1,"IMG_0486.JPG",NA,"2019:11:29 13:29:14",1000,750,"H5R0_04/IMG_0486.JPG",0.1,0.9,0.8,855.7973973,538.9823105,856.3505688,420.0298246,855.7282508625,553.8513712375,118.953772115466,1338.22993629899,1333.3333332,0.00366572533623541
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",25,12,327,24,"cal",9,1,"IMG_0494.JPG",NA,"2019:11:29 13:29:23",1000,750,"H5R0_04/IMG_0494.JPG",0.1,0.9,0.8,477.0506401,525.18722,474.9941734,408.9402157,477.3076984375,539.7180955375,116.265192830926,1307.98341934792,1333.3333332,-0.0191954957366315
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",27,13,329,26,"cal",9,1,"IMG_0503.JPG",NA,"2019:11:29 13:29:32",1000,750,"H5R0_04/IMG_0503.JPG",0.1,0.9,0.8,72.57637332,518.6739287,71.03965133,400.0048442,72.76846356875,533.5075642625,118.679034081605,1335.13913341805,1333.3333332,0.00135343385873085
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",29,14,331,28,"cal",10.5,1,"IMG_0512.JPG",NA,"2019:11:29 13:29:51",1000,750,"H5R0_04/IMG_0512.JPG",0.1,0.9,0.8,467.5772602,507.0503394,468.5075046,407.513753,467.46097965,519.4924127,99.540933222511,1306.47474854546,1333.3333332,-0.0203495941180431
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",31,15,333,30,"cal",10.5,1,"IMG_0520.JPG",NA,"2019:11:29 13:30:00",1000,750,"H5R0_04/IMG_0520.JPG",0.2,0.9,0.7,857.3871022,515.908362,853.9659139,425.7823444,857.8147507375,527.1741142,90.1909284674438,1183.7559361352,1333.3333332,-0.118989692159656
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",33,16,335,32,"cal",11,1,"IMG_0533.JPG",NA,"2019:11:29 13:30:25",1000,750,"H5R0_04/IMG_0533.JPG",0.1,0.9,0.8,472.5092754,505.1262567,467.9918727,407.2672893,473.0739507375,517.358627625,97.9631789385595,1469.44768407839,1333.3333332,0.097204532719757
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",35,17,337,34,"cal",10.5,1,"IMG_0541.JPG",NA,"2019:11:29 13:30:32",1000,750,"H5R0_04/IMG_0541.JPG",0.1,0.9,0.8,66.93793083,495.408473,70.50776286,392.6766464,66.49170182625,508.249951325,102.793832000246,1541.9074800037,1333.3333332,0.145338200991682
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",37,18,339,36,"cal",12,1,"IMG_0547.JPG",NA,"2019:11:29 13:30:42",1000,750,"H5R0_04/IMG_0547.JPG",0.1,0.9,0.8,67.03754288,481.082037,64.06268286,390.8446165,67.4094003825,492.3617145625,90.2864433380362,1523.58373132936,1333.3333332,0.133383205430221
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",39,19,341,38,"cal",12.5,1,"IMG_0560.JPG",NA,"2019:11:29 13:30:55",1000,750,"H5R0_04/IMG_0560.JPG",0.1,0.9,0.8,472.7493564,492.7131456,469.8459195,407.0927347,473.1122860125,503.4156969625,85.669625355298,1445.67492787065,1333.3333332,0.0808942182767671
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",41,20,343,40,"cal",12,1,"IMG_0571.JPG",NA,"2019:11:29 13:31:08",1000,750,"H5R0_04/IMG_0571.JPG",0.3,0.9,0.6,871.0045626,485.1856746,868.9712287,417.9004512,872.02122955,518.8282863,67.3159396780346,1514.60864275578,1333.3333332,0.127475011625429
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R0_04","H5R0_04",43,23,345,42,"cal",15,1,"IMG_0621.JPG",NA,"2019:11:29 13:32:54",1000,750,"H5R0_04/IMG_0621.JPG",0.1,0.9,0.8,482.9145947,464.4836277,480.150334,395.1467514,483.2601272875,473.1507372375,69.3919559621939,1301.09917429114,1333.3333332,-0.0244726464483644
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",1,0,353,0,"cal",1.5,1,"1_links.JPG",NA,"2019:11:27 14:15:56",2048,1536,"H5R1_01/1_links.JPG",0.5,0.9,0.4,233.2444444,1334.044444,258.8444444,625.7777778,201.2444444,2219.37777675,708.729165796119,2657.73437173545,2692.94142481181,-0.0131600427795698
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",3,1,355,2,"cal",1.5,1,"1_midden.JPG",NA,"2019:11:27 14:16:04",2048,1536,"H5R1_01/1_midden.JPG",0.5,0.9,0.4,947.2,1393.777778,982.4710938,676.9777778,903.11113275,2289.77777825,717.667256006966,2691.25221002612,2692.94142481181,-0.000627471801972117
