"deployment","image_name","distance","radius","angle","n_poles","pole_in_zone"
"OB_H1_04","IMG_0030.JPG",3,2.4334745582432,0.0355967180171204,4,TRUE
"OB_H1_04","IMG_0054.JPG",4.5,2.47236250543773,0.316523256690387,4,TRUE
"OB_H1_04","IMG_0016.JPG",1.5,1.50627531382984,0.299669783743161,4,TRUE
"OB_H1_04","IMG_0030.JPG",3,2.92824313391156,0.0358283703535048,4,TRUE
"OB_H1_04","IMG_0035.JPG",3,2.63369256643085,-0.290150838053085,4,TRUE
"OB_H1_04","IMG_0043.JPG",4.5,4.12396404311776,-0.291570820936729,4,TRUE
"OB_H1_04","IMG_0054.JPG",4.5,4.37157700675508,0.318583091304833,4,TRUE
"OB_H1_04","IMG_0016.JPG",1.5,1.32426159647777,0.298297269024311,4,TRUE
"OB_H1_04","IMG_0025.JPG",3,2.18299459108336,0.305223044177776,4,TRUE
"OB_H1_04","IMG_0030.JPG",3,2.53396983660314,0.0356642731761105,4,TRUE
"OB_H1_04","IMG_0054.JPG",4.5,2.73357267132077,0.317123951926378,4,TRUE
"OB_H1_04","IMG_0061.JPG",15,16.5515011842258,-0.291372667305037,4,FALSE
"OB_H1_04","IMG_0025.JPG",3,3.01361798922722,0.308574231081514,4,TRUE
"OB_H1_04","IMG_0030.JPG",3,3.01758197814401,0.0360558479522585,4,TRUE
"OB_H1_04","IMG_0035.JPG",3,2.76818220900037,-0.291993032249067,4,TRUE
"OB_H1_04","IMG_0043.JPG",4.5,4.57989726428886,-0.293422030733852,4,TRUE
"OB_H1_04","IMG_0061.JPG",15,28.3855152911005,-0.294571784427436,4,FALSE
"OB_H1_04","IMG_0011.JPG",1.5,1.55216702741101,0.0331829509987587,4,TRUE
"OB_H1_04","IMG_0030.JPG",3,3.05961610355339,0.0358578010390426,4,TRUE
"OB_H1_04","IMG_0035.JPG",3,2.84705671804062,-0.290389178172634,4,TRUE
"OB_H1_04","IMG_0043.JPG",4.5,4.79075359750243,-0.29181032748024,4,TRUE
"OB_H1_04","IMG_0061.JPG",15,38.2553195523946,-0.292953765827413,4,FALSE
"OB_H1_04","IMG_0004.JPG",1.5,1.47896208129212,-0.282235000642786,4,TRUE
"OB_H1_04","IMG_0011.JPG",1.5,1.5677901582495,0.0332428415303668,4,TRUE
"OB_H1_04","IMG_0025.JPG",3,3.06530723110047,0.30743317381167,4,TRUE
"OB_H1_04","IMG_0035.JPG",3,2.66054714965659,-0.290913289553043,4,TRUE
"OB_H1_04","IMG_0043.JPG",4.5,4.16071644538317,-0.292337003834075,4,TRUE
"OB_H1_04","IMG_0011.JPG",1.5,1.65814798366559,0.0328679785067104,4,TRUE
"OB_H1_04","IMG_0016.JPG",1.5,1.5877491791971,0.297069141641002,4,TRUE
"OB_H1_04","IMG_0030.JPG",3,3.0464393030617,0.0355174388767666,4,TRUE
"OB_H1_04","IMG_0035.JPG",3,2.87346820747447,-0.28763280478329,4,TRUE
"OB_H1_04","IMG_0054.JPG",4.5,4.17459195283458,0.315818312721105,4,TRUE
"OB_H1_04","IMG_0025.JPG",3,2.99313198539693,0.309972670625104,4,TRUE
"OB_H1_04","IMG_0035.JPG",3,2.76116944549938,-0.293316326813615,4,TRUE
"OB_H1_04","IMG_0043.JPG",4.5,4.54483183200882,-0.294751801432139,4,FALSE
"OB_H1_04","IMG_0054.JPG",4.5,4.43505344704242,0.322058770374337,4,FALSE
"OB_H1_04","IMG_0061.JPG",15,26.3864424808315,-0.295906765739146,4,FALSE
"OB_H1_05","IMG_0033.JPG",1.5,1.76732728215278,0.25115619041441,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.23090495864251,-0.302102105167157,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.28180456945742,-0.00832677321560225,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.49366132229008,0.267601270295477,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.78711523807272,0.279915316198498,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.64336170484081,-3.05077110481985e-05,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.38438744999124,-0.308633685079226,12,TRUE
"OB_H1_05","IMG_0103_4.JPG",6,5.8011677742197,-0.300233205884232,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.47392449004486,0.00264408909070626,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.93853929832116,-0.0020856902649164,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.7496903603716,0.00311626085284822,12,TRUE
"OB_H1_05","IMG_0033.JPG",1.5,1.80924461881632,0.25288412950571,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.31460394355614,-0.304180549008103,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.51393945311334,0.269442350521539,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.75098322483436,0.281841116300478,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.67023291601705,-3.07176022175911e-05,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,6.05252728612582,0.00195758944613475,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.35931016022254,0.00266228026048461,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.84271215859662,-0.306272088989633,12,TRUE
"OB_H1_05","IMG_0177.JPG",9,8.25192384189768,0.285596978107238,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,11.01638917512,0.28580150488232,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,13.2129647950105,-0.306631631927741,12,FALSE
"OB_H1_05","IMG_0033.JPG",1.5,1.69581801973997,0.252639385460448,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.65912784106572,-0.0385171176617128,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.13941606557938,-0.303886159723178,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.17970557668089,-0.00837594671501904,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.53182577004415,-3.06878733839068e-05,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.29244882794723,-0.310456311676622,12,TRUE
"OB_H1_05","IMG_0177.JPG",9,8.54404156077456,0.28532057420687,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.7342819793792,0.285065596181384,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.9271906303207,0.00313466383408266,12,TRUE
"OB_H1_05","IMG_0230.JPG",12,12.4402038561691,-0.305955699914735,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,14.0617394303131,-0.306334870457775,12,FALSE
"OB_H1_05","IMG_0033.JPG",1.5,1.8123743774722,0.251923320381995,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.77173218150327,-0.0384079471820982,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.34546128754356,-0.00835220646196752,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.55505252244456,0.268418630016807,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.84305425823621,0.280770287868069,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,6.12890327284103,0.00195015177179745,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.33771538426858,0.281726065432618,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.4863252201141,0.00265216518062902,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.83789483547268,-0.305108437407323,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.89971633215271,-0.00209206078480156,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.5902411506066,0.284257624304307,12,TRUE
"OB_H1_05","IMG_0033.JPG",1.5,1.70279369620379,0.252357593215626,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.66289757197769,-0.0384741559317743,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.49904102424206,-3.06536443395561e-05,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.24255357793292,-0.310110030827232,12,TRUE
"OB_H1_05","IMG_0103_4.JPG",6,5.62856768749501,-0.301669368034853,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,5.91189367179598,0.00195351350081351,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.13801214278816,0.282211713115244,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.28397552007251,0.00265673706101906,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,7.00191110769534,-0.305876741864882,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.3704206410082,-0.304199707224939,12,TRUE
"OB_H1_05","IMG_0230.JPG",12,11.8546079557866,-0.305614439016962,12,TRUE
"OB_H1_05","IMG_0033.JPG",1.5,1.81330601021276,0.252624084069282,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.77001157147233,-0.0385147848287585,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.68953976534721,-0.315283973047724,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.35563831919775,-0.00837543941629822,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.57703463738941,0.269165277959609,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.8939869796173,0.281551293857943,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.7369930713815,-3.06860147380197e-05,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.43575987296597,0.282509730065642,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.9065778247321,0.285048330859956,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.8433666832587,0.0031344739796092,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.6376035034154,-0.304520943604742,12,TRUE
"OB_H1_05","IMG_0033.JPG",1.5,1.80745307757655,0.254113351818143,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.77227900017932,-0.0387418369212426,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.51685628435503,0.270752059240006,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.7617020934676,0.283211093093386,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.18882236513369,0.284175179467572,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,7.19888728475762,-0.30800485583996,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.77685781821762,-0.30776082015753,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.70832835528707,-0.00211024758417409,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.1441511874303,0.286728745803688,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,11.1161309537752,0.287190732381155,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,13.0839312402695,-0.30812211076641,12,FALSE
"OB_H1_05","IMG_0059.JPG",3,3.21697446711346,-0.303954810442006,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.45494305517876,0.269242391878388,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.59427062419133,-3.06948060608311e-05,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.35973575602623,-0.310526446654078,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.18184895013147,0.282590667074099,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.34865279684908,0.00266030452820813,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.76174294727889,-0.00209848120311054,12,TRUE
"OB_H1_05","IMG_0177.JPG",9,8.40366347660083,0.285385030786708,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.389129577738,0.285129995159307,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.4527061924101,-0.304608186667776,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,13.2899023459294,-0.306404074363206,12,FALSE
"OB_H1_05","IMG_0059.JPG",3,3.17659827238199,-0.303732313512941,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.21343737546275,-0.00837170628610176,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.32219543169684,-0.310299139243896,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,5.97031998719921,0.00195470477425953,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.14347554185508,0.282383808839103,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.81240300880468,-0.305820771435272,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.79539503938718,-0.00209694510100801,12,TRUE
"OB_H1_05","IMG_0177.JPG",9,8.40444609944123,0.285176127059016,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.5872745970138,0.0031330768708867,12,TRUE
"OB_H1_05","IMG_0230.JPG",12,12.1081975219048,-0.305800805973612,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,11.5578648756956,0.285380352446778,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.59629321055086,-0.317271824840518,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.1761933109709,-0.00842824619901601,12,TRUE
"OB_H1_05","IMG_0103_4.JPG",6,5.33096742838822,-0.303891953196319,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,5.78701745377644,0.00196790624525394,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,6.49879767573503,-0.308130325356422,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,7.83466024030631,-0.307886190263095,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.34511924693453,-0.00211110721914082,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,9.18749444816357,-0.306440934963125,12,TRUE
"OB_H1_05","IMG_0230.JPG",12,10.2918416366346,-0.307866089960887,12,FALSE
"OB_H1_05","IMG_0235.JPG",12,11.706046150908,0.287307723011793,12,FALSE
"OB_H1_05","IMG_0241.JPG",13.5,11.3305832264692,-0.308247628048089,12,FALSE
"OB_H1_05","IMG_0033.JPG",1.5,1.78399924589445,0.25469310988133,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.66070790953488,-0.317866191923506,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.23340189092771,-0.306356472996993,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.79978230670514,0.283857237475923,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.63980675371856,-3.09373373971231e-05,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.30184340396758,0.284823523407294,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,7.09210390983395,-0.308707567041069,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.66591127027844,-0.308462974592717,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.6307886900224,0.28738291568944,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.3013365388564,-0.307015011796809,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,12.9963393754557,-0.308825089483918,12,FALSE
"OB_H1_05","IMG_0033.JPG",1.5,1.72258929543553,0.25450634084747,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.59921828527807,-0.317633097429547,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.4384266004346,0.271170780209162,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.7469696129048,0.283649082092283,12,TRUE
"OB_H1_05","IMG_0103_4.JPG",6,5.6913538453391,-0.30423799032953,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.30847640422431,0.284614659436407,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,7.08819205102998,-0.308481188659382,12,TRUE
"OB_H1_05","IMG_0177.JPG",9,8.7558592841186,0.287429037153265,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,11.0297562458829,0.287172174890302,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.9318947656004,0.00315782838350901,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,12.2881377402738,0.287634875934977,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.64024317242863,-0.316967968163313,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.20974308381125,-0.305490773309117,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.43258862288358,0.270602943848518,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.35304621995925,-0.312095617711522,12,TRUE
"OB_H1_05","IMG_0103_4.JPG",6,5.75307959258009,-0.303600910652047,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,5.97162473237115,0.00196602154763531,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.31286105179467,0.00267374774025861,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.76202052349761,-0.307591322369364,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.71852984961488,-0.00210908537548939,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.4725454392362,-0.306147451215224,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,11.3140190068776,0.287032563469676,12,TRUE
"OB_H1_05","IMG_0033.JPG",1.5,1.76304255216296,0.252507040513735,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.72039128211961,-0.03849694049941,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.27620901305376,-0.0083715589818093,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.49588425065482,0.269040570684456,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.36985397107621,-0.310293679377819,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.34306350741815,0.282378840157004,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.49821462764516,0.00265831039261767,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.84198594308236,-0.30581539036828,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.8936825739122,0.284916264789258,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.8470441759192,0.00313302174285713,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.5902850171185,-0.30437985565539,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.67989600046702,-0.315278377734587,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.29119676401757,-0.00837529077821255,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.68409338759483,0.281546297195289,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.61747667907806,-3.06854701563852e-05,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,5.99736425140061,0.00195554171521312,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.30754287520802,0.00265949538972317,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.85527410984419,-0.305951713934335,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.6690651551828,-0.00209784294463922,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,9.97344439158888,0.285043272135737,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.5497785786371,-0.304515539302012,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,10.9278928366209,0.28550254302382,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.73521871011818,-0.0386384589665177,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.65575740299555,-0.316296375783175,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.22153689701574,-0.304843498832943,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.61965957285184,-3.07845500519482e-05,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.34936766044905,-0.311434348877501,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.26931480880012,0.283416892014743,12,TRUE
"OB_H1_05","IMG_0133.JPG",7.5,7.36294138165241,0.00266808259807035,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.61359363357336,-0.306939597245539,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.76021797913503,-0.00210461664107611,12,TRUE
"OB_H1_05","IMG_0230.JPG",12,11.5900435435362,-0.30691955874151,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,12.8934537763035,-0.307299923793673,12,FALSE
"OB_H1_05","IMG_0033.JPG",1.5,1.65610931397347,0.253269795775532,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.60962746864928,-0.0386132293120677,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.52992966603299,-0.316089844558115,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.10732967146711,-0.00839684719020868,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.45718106357452,-3.07644487440548e-05,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.1443863804263,-0.311230992397552,12,TRUE
"OB_H1_05","IMG_0103_4.JPG",6,5.54025816289056,-0.302759818955153,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,6.94037930892321,-0.306982401272192,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,11.3316237972965,0.285776919524657,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,12.1409809852494,0.0031424857515233,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,12.7425319436375,0.28623737248901,12,TRUE
"OB_H1_05","IMG_0033.JPG",1.5,1.80613523253311,0.25374655346404,12,TRUE
"OB_H1_05","IMG_0039.JPG",1.5,1.77200105412364,-0.0386859152551201,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.76187341275773,0.28280229378368,12,TRUE
"OB_H1_05","IMG_0090.JPG",4.5,4.67070773788833,-3.08223600612197e-05,12,TRUE
"OB_H1_05","IMG_0098.JPG",4.5,4.46416362288038,-0.311816856843304,12,TRUE
"OB_H1_05","IMG_0103_4.JPG",6,5.8684370136562,-0.303329737176219,12,TRUE
"OB_H1_05","IMG_0127.JPG",6,6.19147043217883,0.283764988553321,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.159375393002,0.286314868959821,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.4973095561493,-0.305874003193334,12,TRUE
"OB_H1_05","IMG_0235.JPG",12,11.1357329317169,0.286776188685606,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,13.2302781988183,-0.307677353801523,12,FALSE
"OB_H1_05","IMG_0039.JPG",1.5,1.69377593175879,-0.038730037114,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.17531740009222,-0.305566017371256,12,TRUE
"OB_H1_05","IMG_0072.JPG",3,3.45088233939714,0.270669594845867,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.74885322408681,0.283124833985067,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,7.12739412466266,-0.307911045163505,12,TRUE
"OB_H1_05","IMG_0154.JPG",9,8.79277460558902,-0.307667083808321,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.93606653069581,-0.00210960485484822,12,TRUE
"OB_H1_05","IMG_0194.JPG",10.5,10.8709885211358,0.286641415305181,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.8354582302135,0.00315199199743381,12,TRUE
"OB_H1_05","IMG_0226.JPG",10.5,10.5575398716766,-0.306222857020752,12,TRUE
"OB_H1_05","IMG_0230.JPG",12,12.0686825737011,-0.307646997810444,12,TRUE
"OB_H1_05","IMG_0046.JPG",1.5,1.57894479024718,-0.315819554809108,12,TRUE
"OB_H1_05","IMG_0059.JPG",3,3.12360130117317,-0.304383943222507,12,TRUE
"OB_H1_05","IMG_0066.JPG",3,3.16288064624632,-0.00838966701103318,12,TRUE
"OB_H1_05","IMG_0083.JPG",4.5,4.62675660731067,0.282029572967492,12,TRUE
"OB_H1_05","IMG_0118.JPG",6,5.94766975417617,0.00195889841335445,12,TRUE
"OB_H1_05","IMG_0146.JPG",7.5,7.13548320619399,-0.306719899336057,12,TRUE
"OB_H1_05","IMG_0162.JPG",9,8.87176484273709,-0.00210144390362582,12,TRUE
"OB_H1_05","IMG_0177.JPG",9,8.48075372389894,0.285787946179285,12,TRUE
"OB_H1_05","IMG_0208.JPG",10.5,11.8352540351903,0.00313979859880499,12,TRUE
"OB_H1_05","IMG_0230.JPG",12,12.3550285895903,-0.306456873443277,12,TRUE
"OB_H1_05","IMG_0241.JPG",13.5,13.9610511285347,-0.306836665090088,12,FALSE
"OB_H4_01","IMG_0004.JPG",1.5,1.3064618881379,-0.262299285827281,11,TRUE
"OB_H4_01","IMG_0041.JPG",3,2.85288674584366,-0.274445169717774,11,TRUE
"OB_H4_01","IMG_0060.JPG",4.5,4.22499664309056,0.00624669183533989,11,TRUE
"OB_H4_01","IMG_0066.JPG",4.5,4.24287033172391,0.331038676785183,11,TRUE
"OB_H4_01","IMG_0105.JPG",6,6.84804948151018,-0.278706375642534,11,TRUE
"OB_H4_01","IMG_0139.JPG",9,8.03150453539571,3.28061463983431e-07,11,TRUE
"OB_H4_01","IMG_0147.JPG",9,10.0891977859076,-0.287750027237119,11,TRUE
"OB_H4_01","IMG_0153.JPG",10.5,10.3640760449746,-0.289704032942928,11,TRUE
"OB_H4_01","IMG_0185.JPG",12,12.2809363516275,-0.00189574759177191,11,TRUE
"OB_H4_01","IMG_0210.JPG",13.5,10.8973992688339,-0.00969033820265721,11,FALSE
"OB_H4_01","IMG_0223.JPG",15,12.4063061831052,-0.296576797193124,11,FALSE
"OB_H4_01","IMG_0010.JPG",1.5,1.38342108797061,0.040974095116805,11,TRUE
"OB_H4_01","IMG_0016.JPG",1.5,1.26384794537115,0.335261405886087,11,TRUE
"OB_H4_01","IMG_0049.JPG",4.5,4.41169858027189,-0.286761275910883,11,TRUE
"OB_H4_01","IMG_0060.JPG",4.5,4.22364753586259,0.00622537890321711,11,TRUE
"OB_H4_01","IMG_0066.JPG",4.5,4.10191564245813,0.329909214177724,11,TRUE
"OB_H4_01","IMG_0105.JPG",6,7.21840638477605,-0.27775546430853,11,TRUE
"OB_H4_01","IMG_0117.JPG",7.5,9.10060256954056,-0.288893445876194,11,TRUE
"OB_H4_01","IMG_0139.JPG",9,8.0786484841234,3.26942159254099e-07,11,TRUE
"OB_H4_01","IMG_0147.JPG",9,10.9734314112937,-0.286768260093727,11,TRUE
"OB_H4_01","IMG_0185.JPG",12,12.4370736456157,-0.00188927953783066,11,TRUE
"OB_H4_01","IMG_0210.JPG",13.5,11.0363371859685,-0.00965727597935501,11,TRUE
"OB_H4_01","IMG_0010.JPG",1.5,1.33814353655832,0.0409430901924243,11,TRUE
"OB_H4_01","IMG_0016.JPG",1.5,1.22867971665625,0.335007714999012,11,TRUE
"OB_H4_01","IMG_0035.JPG",3,2.7188570416868,0.0376558310989276,11,TRUE
"OB_H4_01","IMG_0041.JPG",3,2.80665643462775,-0.273301834136698,11,TRUE
"OB_H4_01","IMG_0060.JPG",4.5,4.18624560950359,0.0062206681853456,11,TRUE
"OB_H4_01","IMG_0066.JPG",4.5,4.1546521316716,0.329659573271465,11,TRUE
"OB_H4_01","IMG_0085.JPG",5.5,5.82404612551291,0.308815463687836,11,TRUE
"OB_H4_01","IMG_0105.JPG",6,7.09841494790705,-0.277545287924093,11,TRUE
"OB_H4_01","IMG_0125.JPG",7.5,7.52264386135798,-0.00600489815097462,11,TRUE
"OB_H4_01","IMG_0147.JPG",9,10.9423244593059,-0.28655126376486,11,TRUE
"OB_H4_01","IMG_0179.JPG",12,12.8217944726513,-0.292303372439151,11,TRUE
"OB_H4_01","IMG_0004.JPG",1.5,1.22898258152307,-0.261766375202705,11,TRUE
"OB_H4_01","IMG_0028.JPG",3,2.83347623701412,0.361600353963958,11,TRUE
"OB_H4_01","IMG_0041.JPG",3,2.71280249611481,-0.273887582432147,11,TRUE
"OB_H4_01","IMG_0049.JPG",4.5,4.10042586617974,-0.287158414760928,11,TRUE
"OB_H4_01","IMG_0085.JPG",5.5,6.53885224618745,0.309477325808282,11,TRUE
"OB_H4_01","IMG_0094.JPG",6,5.8229719064798,0.00671546456434005,11,TRUE
"OB_H4_01","IMG_0105.JPG",6,6.70244832325168,-0.278140130910877,11,TRUE
